Iolana iolas,Iolas Blue,,,,,
Iphiclides podalirius,Scarce Swallowtail,,,,,
Ipomoea batatas,Sweet potato ,,,,,
Ipomoea hederacea,Ivy leaved Morning glory,,,,,
Ipomoea lacunosa,White Morning glory,,,,,
Ipomoea muricata,,,,,,
Ipomoea purpurea,Common Morning glory,,,,,
Ipomoea trichocarpa,,,,,,
Ipomoea tricolor,Morning glory ,,,,,
Ipomopsis congesta,,,,,,
Iris chrysographes,,,,,,
Iris danfordiae,,,,,,
Iris ensata,Beaked Iris,,,,,
Iris filifolia x tingitana  I x hollandica,Dutch Iris,,,,,
Iris foetidissima,Stinking Iris,,,,,
Iris germanica,Bearded Iris,,,,,
Iris laevigata,Japanese Iris,,,,,
Iris latifolia,English Iris,,,,,
Iris orientalis,Turkish Iris,,,,,
Iris pseudacorus,Yellow Iris,,,,,
Iris pumila,Pygmy Iris,,,,,
Iris reticulata,,,,,,
Iris sibirica,Siberian Iris,,,,,
Iris sofarana,Mourning Iris,,,,,
Iris spuria,Blue Iris,,,,,
Iris unguicularis,Algerian Iris,,,,,
Iris variegata,,,,,,
Iris versicolor,Purple Iris,,,,,
Iris versicolor x virginica  I x robusta,Windermere Iris,,,,,
Iris xiphium,Spanish Iris,,,,,
Irpicodon pendulus,Pendent Bracket,,,,,
Isatis glauca,,,,,,
Isatis lusitanica,,,,,,
Isatis tinctoria,Woad ,,,,,
Ischnoderma benzoinum,Benzoin Bracket,,,,,
Ischnura elegans,Blue tailed Damselfly,,,,,
Ischnura fountaineae,Oasis Bluetail,,,,,
Ischnura genei,Island Bluetail,,,,,
Ischnura graellsii,Iberian Bluetail,,,,,
Ischnura hastata,Citrine Forktail,,,,,
Ischnura pumilio,Scarce Blue tailed Damselfly,,,,,
Ischnura saharensis,Sahara Bluetail,,,,,
Ischnura senegalensis,Senegal Bluetail,,,,,
Ismelia carinata,Tricolour Chrysanthemum,,,,,
Isoetes echinospora,Spring Quillwort,,,,,
Isoetes histrix,Land Quillwort,,,,,
Isoetes lacustris,Quillwort ,,,,,
Isoetes lacustris x echinospora  I x hickeyi,,,,,,
Isoetopsis graminifolia,Grass cushion ,,,,,
Isolepis cernua,Slender Club rush,,,,,
Isolepis setacea,Bristle Club rush,,,,,
Isopterygiopsis muelleriana,Muellers Silkmoss,,,,,
Isopyrum thalictroides,Isopyrum ,,,,,
Isothecium alopecuroides,Larger Mouse tail Moss,,,,,
Isothecium holtii,Holts Mouse tail Moss,,,,,
Isothecium interludens,Thicker Mouse tail Moss,,,,,
Isothecium myosuroides,Slender Mouse tail Moss,,,,,
Issoria lathonia,Queen of Spain Fritillary,,,,,
Iva ambrosiifolia,,,,,,
Iva microcephala,,,,,,
Iva xanthiifolia,Marsh elder ,,,,,
Ixia campanulata,Red Corn lily,,,,,
Ixia maculata,,,,,,
Ixia paniculata,Tubular Corn lily,,,,,
Jackrogersella multiformis,Birch Woodwart,,,,,
Jamaicana flava,Jamaican Bush Cricket,,,,,
Jamaicana subguttata,Mottled  winged Bush Cricket,,,,,
Jamesdicksonia irregularis,Annual Meadow Grass Smut,,,,,
Jamesoniella autumnalis,Autumn Flapwort,,,,,
Jamesoniella undulifolia,Marsh Flapwort,,,,,
Jasione montana,Sheeps bit ,,,,,
Jasminum beesianum,Red Jasmine,,,,,
Jasminum humile,Italian Jasmine,,,,,
Jasminum nudiflorum,Winter Jasmine,,,,,
Jasminum officinale,Summer Jasmine,,,,,
Jonopsidium acaule,Violet Cress,,,,,
Jovellana sinclairii,,,,,,
Jovibarba sobolifera,Hens and chickens House leek,,,,,
Jubula hutchinsiae v hutchinsiae,Hutchins Hollywort,,,,,
Juglans nigra,Black Walnut,,,,,
Juglans regia,Walnut ,,,,,
Juncus acutiflorus,Sharp flowered Rush,,,,,
Juncus acutus,Sharp Rush,,,,,
Juncus alpinoarticulatus,Alpine Rush,,,,,
Juncus alpinoarticulatus x articulatus  J x buchenaui,,,,,,
Juncus ambiguus,Frog Rush,,,,,
Juncus aridicola,Tussock Rush,,,,,
Juncus articulatus,Jointed Rush,,,,,
Juncus articulatus x acutiflorus  J x surrejanus,,,,,,
Juncus australis,Austral Rush,,,,,
Juncus balticus,Baltic Rush,,,,,
Juncus balticus x effusus  J x obotritorum,,,,,,
Juncus balticus x inflexus,,,,,,
Juncus biglumis,Two flowered Rush,,,,,
Juncus bufonius agg,Toad Rush,,,,,
Juncus bulbosus,Bulbous Rush,,,,,
Juncus capitatus,Dwarf Rush,,,,,
Juncus castaneus,Chestnut Rush,,,,,
Juncus compressus,Round fruited Rush,,,,,
Juncus conglomeratus,Compact Rush,,,,,
Juncus continuus,,,,,,
Juncus distegus,,,,,,
Juncus effusus,Soft rush ,,,,,
Juncus effusus x conglomeratus  J x kern reichgeltii,,,,,,
Juncus effusus x pallidus,,,,,,
Juncus ensifolius,Sword leaved Rush,,,,,
Juncus filiformis,Thread Rush,,,,,
Juncus flavidus,,,,,,
Juncus foliosus,Leafy Rush,,,,,
Juncus gerardii,Saltmarsh Rush,,,,,
Juncus gregiflorus,,,,,,
Juncus hybridus,,,,,,
Juncus imbricatus,,,,,,
Juncus inflexus,Hard Rush,,,,,
Juncus inflexus x effusus  J x diffusus,,,,,,
Juncus inflexus x pallidus,,,,,,
Juncus involucratus,,,,,,
Juncus maritimus,Sea Rush,,,,,
Juncus ochrocoleus,,,,,,
Juncus oxycarpus,,,,,,
Juncus pallidus,Great Soft rush,,,,,
Juncus pauciflorus,Loose flowered Rush,,,,,
Juncus planifolius,Broad leaved Rush,,,,,
Juncus procerus,,,,,,
Juncus pygmaeus,Pigmy Rush,,,,,
Juncus radula,Hoary Rush,,,,,
Juncus sarophorus,,,,,,
Juncus squarrosus,Heath Rush,,,,,
Juncus subnodulosus,Blunt flowered Rush,,,,,
Juncus subsecundus,Fingered Rush,,,,,
Juncus subulatus,Somerset Rush,,,,,
Juncus tenuis,Slender Rush,,,,,
Juncus trifidus,Three leaved Rush,,,,,
Juncus triglumis,Three flowered Rush,,,,,
Juncus uruguensis,,,,,,
Juncus usitatus,,,,,,
Juncus vaginatus,Clustered Rush,,,,,
Jungermannia atrovirens,Dark green Flapwort ,,,,,
Jungermannia atrovirens,Lancewort,,,,,
Jungermannia borealis,Northern Flapwort,,,,,
Jungermannia exsertifolia,Cordate Flapwort,,,,,
Jungermannia polaris,Arctic Flapwort,,,,,
Jungermannia pumila,Dwarf Flapwort,,,,,
Juniperus chinensis,Chinese Juniper,,,,,
Juniperus communis,Juniper ,,,,,
Juniperus communis subsp communis,Common Juniper,,,,,
Juniperus communis subsp hemisphaerica,,,,,,
Juniperus communis subsp nana,Dwarf Juniper,,,,,
Juniperus recurva,Himalayan Juniper,,,,,
Juniperus virginiana,Virginian Juniper,,,,,
Kalanchoe blossfeldiana,Flaming Katy,,,,,
Kalmia angustifolia,Sheep laurel ,,,,,
Kalmia latifolia,Mountain laurel ,,,,,
Kalmia polifolia,Bog laurel ,,,,,
Kanetisa circe,Great Banded Grayling,,,,,
Kernera saxatilis,Kernera ,,,,,
Kerria japonica,Kerria ,,,,,
Kiaeria blyttii,Blytts Forkmoss,,,,,
Kiaeria falcata,Sickle leaved Forkmoss,,,,,
Kiaeria glacialis,Snow Forkmoss,,,,,
Kiaeria starkei,Starkes Forkmoss,,,,,
Kickxia elatine,Sharp leaved Fluellen,,,,,
Kickxia elatine subsp crinita,,,,,,
Kickxia elatine subsp elatine,,,,,,
Kickxia spuria,Round leaved Fluellen,,,,,
Kindbergia praelonga,Common Feathermoss,,,,,
Kindbergia praelonga,Feathermoss Common,,,,,
Kirinia climene,Lesser Lattice Brown,,,,,
Kirinia roxelana,Lattice Brown,,,,,
Kitaibela vitifolia,,,,,,
Knautia arvensis,Field Scabious,,,,,
Knautia dipsacifolia,,,,,,
Kniphofia praecox,Greater Red hot poker,,,,,
Kniphofia rufa,,,,,,
Kniphofia uvaria,Red hot poker ,,,,,
Kobresia simpliciuscula,False Sedge,,,,,
Koeleria macrantha,Crested Hair grass,,,,,
Koeleria vallesiana,Somerset Hair grass,,,,,
Koeleria vallesiana x macrantha,,,,,,
Koelreuteria paniculata,Pride of India ,,,,,
Koenigia islandica,Iceland purslane ,,,,,
Kolkwitzia amabilis,Beauty bush ,,,,,
Kretania psylorita,Cretan Argus,,,,,
Kretzschmaria deusta,Brittle Cinder,,,,,
Kuehneola uredinis,Pale Bramble Rust,,,,,
Kuehneromyces lignicola,Conifer Woodtuft,,,,,
Kuehneromyces mutabilis,Sheathed Woodtuft,,,,,
Kurzia pauciflora,Bristly Fingerwort,,,,,
Kurzia sylvatica,Wood Fingerwort,,,,,
Kurzia trichoclados,Heath Fingerwort,,,,,
Lablab purpureus,Lablab bean ,,,,,
Laburnum alpinum,Scottish Laburnum,,,,,
Laburnum anagyroides,Laburnum ,,,,,
Laburnum anagyroides x alpinum  L x watereri,,,,,,
Laccaria amethystina,Amethyst Deceiver,,,,,
Laccaria bicolor,Bicoloured Deceiver,,,,,
Laccaria fraterna,Gumtree Deceiver,,,,,
Laccaria laccata,Deceiver,,,,,
Laccaria maritima,Sand Deceiver,,,,,
Laccaria montana,Mountain Deceiver,,,,,
Laccaria proxima,Scurfy Deceiver,,,,,
Laccaria pumila,Willow Deceiver,,,,,
Laccaria tortilis,Twisted Deceiver,,,,,
Lachnellula occidentalis,Larch Disco,,,,,
Lachnellula subtilissima,Conifer Disco,,,,,
Lachnellula willkommii,Larch Canker Disco,,,,,
Lachnum apalum,Rush Disco,,,,,
Lachnum callimorphum,Heath Sedge Disco,,,,,
Lachnum sulphureum,Yellow Mascara Disco,,,,,
Lachnum virgineum,Snowy Disco,,,,,
Lacrymaria lacrymabunda,Weeping Widow,,,,,
Lactarius acerrimus,Two Spored Milkcap,,,,,
Lactarius acris,Raspberry Milkcap,,,,,
Lactarius aspideus,Willow Milkcap,,,,,
Lactarius aurantiacus,Orange Milkcap,,,,,
Lactarius bertillonii,Burning Milkcap,,,,,
Lactarius blennius,Beech Milkcap,,,,,
Lactarius camphoratus,Curry Milkcap,,,,,
Lactarius chrysorrheus,Yellowdrop Milkcap,,,,,
Lactarius circellatus,Ringed Milkcap,,,,,
Lactarius controversus,Blushing Milkcap,,,,,
Lactarius cyathuliformis,Goblet Milkcap,,,,,
Lactarius deliciosus,Saffron Milkcap,,,,,
Lactarius deterrimus,False Saffron Milkcap,,,,,
Lactarius evosmus,Fruity Milkcap,,,,,
Lactarius flexuosus,Stumpy Milkcap,,,,,
Lactarius fluens,Nimbus Milkcap,,,,,
Lactarius fuliginosus,Sooty Milkcap,,,,,
Lactarius fulvissimus,Tawny Milkcap,,,,,
Lactarius glyciosmus,Coconut Milkcap,,,,,
Lactarius helvus,Fenugreek Milkcap,,,,,
Lactarius hepaticus,Liver Milkcap,,,,,
Lactarius hysginus,Dyed Milkcap,,,,,
Lactarius lilacinus,Lilac Milkcap,,,,,
Lactarius luridus,Lurid Milkcap,,,,,
Lactarius mairei,Whiskery Milkcap,,,,,
Lactarius mammosus,Pap Milkcap,,,,,
Lactarius musteus,Pine Milkcap,,,,,
Lactarius obscuratus,Alder Milkcap,,,,,
Lactarius omphaliformis,Cracking Milkcap,,,,,
Lactarius pallidus,Pale Milkcap,,,,,
Lactarius piperatus,Peppery Milkcap,,,,,
Lactarius porninsis,Larch Milkcap,,,,,
Lactarius pubescens,Bearded Milkcap,,,,,
Lactarius pyrogalus,Fiery Milkcap,,,,,
Lactarius quieticolor,Carrot Milkcap,,,,,
Lactarius quietus,Oakbug Milkcap,,,,,
Lactarius repraesentaneus,Yellow Bearded Milkcap,,,,,
Lactarius resimus,Rollrim Milkcap,,,,,
Lactarius rufus,Rufous Milkcap,,,,,
Lactarius salicis reticulatae,Mountain Milkcap,,,,,
Lactarius sanguifluus,Bloody Milkcap,,,,,
Lactarius scoticus,Hoary Milkcp,,,,,
Lactarius scrobiculatus,Spotted Milkcap,,,,,
Lactarius serifluus,Watery Milkcap,,,,,
Lactarius spinosulus,Lilacscale Milkcap,,,,,
Lactarius subdulcis,Mild Milkcap,,,,,
Lactarius tabidus,Birch Milkcap,,,,,
Lactarius torminosus,Woolly Milkcap,,,,,
Lactarius trivialis,Tacked Milkcap,,,,,
Lactarius turpis,Ugly Milkcap,,,,,
Lactarius uvidus,Shiner,,,,,
Lactarius vellereus,Fleecy Milkcap,,,,,
Lactarius vietus,Grey Milkcap,,,,,
Lactarius violascens,Violet Milkcap,,,,,
Lactarius volemus,Fishy Milkcap,,,,,
Lactuca perennis,Mountain Lettuce,,,,,
Lactuca saligna,Least Lettuce,,,,,
Lactuca sativa,Garden Lettuce,,,,,
Lactuca serriola,Prickly Lettuce,,,,,
Lactuca tatarica,Blue Lettuce,,,,,
Lactuca viminea,Pliant Lettuce,,,,,
Lactuca virosa,Great Lettuce,,,,,
Laeosopis roboris,Spanish Purple Hairstreak,,,,,
Laetinaevia luzulae,Woodrush Disco,,,,,
Laetiporus sulphureus,Chicken Of The Woods,,,,,
Lagarosiphon major,Curly Waterweed,,,,,
Lagenaria siceraria,White flowered Gourd,,,,,
Lagurus ovatus,Hares tail ,,,,,
Lallemantia iberica,,,,,,
Lallemantia peltata,,,,,,
Lamarckia aurea,Golden Dogs tail,,,,,
Lamiastrum galeobdolon,Yellow Archangel,,,,,
Lamiastrum galeobdolon subsp argentatum,,,,,,
Lamiastrum galeobdolon subsp galeobdolon,,,,,,
Lamiastrum galeobdolon subsp montanum,,,,,,
Lamium album,White Dead nettle,,,,,
Lamium amplexicaule,Henbit Dead nettle,,,,,
Lamium bifidum,,,,,,
Lamium confertum,Northern Dead nettle,,,,,
Lamium garganicum,,,,,,
Lamium hybridum,Cut leaved Dead nettle,,,,,
Lamium maculatum,Spotted Dead nettle,,,,,
Lamium orvala,Balm leaved Archangel,,,,,
Lamium purpureum,Red Dead nettle,,,,,
Lampides boeticus,Long Tailed Blue,,,,,
Lampranthus conspicuus,,,,,,
Lampranthus falciformis,Sickle leaved Dewplant,,,,,
Lampranthus roseus,Rosy Dewplant,,,,,
Lampranthus scaber,,,,,,
Lampranthus spectabilis,,,,,,
Lamprocapnos spectabilis,Asian Bleeding heart,,,,,
Lamprothamnium papulosum,Foxtail Stonewort,,,,,
Lanzia echinophila,Hairy Nuts Disco ,,,,,
Lappula deflexa,Nodding Stickseed,,,,,
Lappula echinophora,,,,,,
Lappula marginata,,,,,,
Lappula squarrosa,Bur Forget me not,,,,,
Lappula szovitsiana,,,,,,
Lapsana communis,Nipplewort ,,,,,
Lapsana communis subsp communis,,,,,,
Lapsana communis subsp intermedia,,,,,,
Larix decidua,European Larch,,,,,
Larix decidua x kaempferi  L x marschlinsii,Hybrid Larch,,,,,
Larix gmelinii,Dahurian Larch,,,,,
Larix kaempferi,Japanese Larch,,,,,
Larix laricina,American Larch,,,,,
Laser trilobum,Laser ,,,,,
Laserpitium latifolium,Broad leaved Sermountain,,,,,
Lasiobotrys lonicerae,Honeysuckle Rash,,,,,
Lasiommata maera,Large Wall Brown,,,,,
Lasiommata meadewaldoi,Moroccan Wall Brown,,,,,
Lasiommata megera,Wall Brown,,,,,
Lasiommata paramegaera,Corsican Wall Brown,,,,,
Lasiommata petropolitana,Northern Wall Brown,,,,,
Lasiospermum bipinnatum,Royal Down flower,,,,,
Lasiosphaeria ovina,Woolly Woodwart,,,,,
Lasthenia glabrata,Yellow rayed Lasthenia,,,,,
Lasthenia platycarpha,Alkali Goldfields,,,,,
Lathraea clandestina,Purple Toothwort,,,,,
Lathraea squamaria,Toothwort ,,,,,
Lathyrus angulatus,Angular Pea,,,,,
Lathyrus annuus,Fodder Pea,,,,,
Lathyrus aphaca,Yellow Vetchling,,,,,
Lathyrus blepharicarpus,,,,,,
Lathyrus cicera,Red Vetchling,,,,,
Lathyrus clymenum,,,,,,
Lathyrus gorgoni,,,,,,
Lathyrus grandiflorus,Two flowered Everlasting pea,,,,,
Lathyrus heterophyllus,Norfolk Everlasting pea,,,,,
Lathyrus hierosolymitanus,,,,,,
Lathyrus hirsutus,Hairy Vetchling,,,,,
Lathyrus inconspicuus,,,,,,
Lathyrus japonicus,Sea Pea,,,,,
Lathyrus japonicus subsp maritimus,,,,,,
Lathyrus latifolius,Broad leaved Everlasting pea,,,,,
Lathyrus linifolius,Bitter vetch ,,,,,
Lathyrus marmoratus,,,,,,
Lathyrus niger,Black Pea,,,,,
Lathyrus nissolia,Grass Vetchling,,,,,
Lathyrus ochrus,Winged Vetchling,,,,,
Lathyrus odoratus,Sweet Pea,,,,,
Lathyrus palustris,Marsh Pea,,,,,
Lathyrus palustris subsp palustris,,,,,,
Lathyrus palustris subsp pilosus,,,,,,
Lathyrus pratensis,Meadow Vetchling,,,,,
Lathyrus rotundifolius,Round leaved Vetchling,,,,,
Lathyrus sativus,Indian Pea,,,,,
Lathyrus saxatilis,,,,,,
Lathyrus setifolius,Brown Vetchling,,,,,
Lathyrus sphaericus,Round seeded Vetchling,,,,,
Lathyrus sylvestris,Narrow leaved Everlasting pea,,,,,
Lathyrus tingitanus,Tangier Pea,,,,,
Lathyrus tuberosus,Tuberous Pea,,,,,
Laurus nobilis,Bay ,,,,,
Lavandula angustifolia,Garden Lavender,,,,,
Lavandula angustifolia x latifolia  L x intermedia,Hybrid Lavender,,,,,
Lavandula latifolia,Broad leaved Lavender,,,,,
Lavatera arborea,Tree mallow ,,,,,
Lavatera cretica,Smaller Tree mallow,,,,,
Lavatera kashmiriana,Wild Hollyhock,,,,,
Lavatera maritima,Sea Mallow,,,,,
Lavatera olbia x thuringiaca  L x clementii,Garden Tree mallow,,,,,
Lavatera plebeia,Australian Hollyhock,,,,,
Lavatera punctata,Spotted stalked Tree mallow,,,,,
Lavatera triloba,,,,,,
Lavatera trimestris,Royal Mallow,,,,,
Layia chrysanthemoides,Smooth Layia,,,,,
Leccinum albostipitatum,Aspen Bolete,,,,,
Leccinum aurantiacum,Orange Bolete,,,,,
Leccinum crocipodium,Saffron Bolete,,,,,
Leccinum cyaneobasileucum,Greyshank Bolete,,,,,
Leccinum duriusculum,Slate Bolete,,,,,
Leccinum holopus,Ghost Bolete,,,,,
Leccinum pseudoscabrum,Hazel Bolete,,,,,
Leccinum scabrum,Brown Birch Bolete,,,,,
Leccinum schistophilum,Bog Bolete,,,,,
Leccinum variicolor,Mottled Bolete,,,,,
Leccinum versipelle,Orange Birch Bolete,,,,,
Leccinum vulpinum,Foxy Bolete,,,,,
Ledum palustre,Labrador tea ,,,,,
Ledum palustre subsp groenlandicum,,,,,,
Leersia oryzoides,Cut grass ,,,,,
Legousia falcata,,,,,,
Legousia hybrida,Venuss looking glass ,,,,,
Legousia pentagonia,,,,,,
Legousia speculum veneris,Large Venuss looking glass,,,,,
Leiocolea bantriensis,Bantry Notchwort,,,,,
Leiocolea collaris,Mountain Notchwort,,,,,
Leiocolea fitzgeraldiae,Fitzgeralds Notchwort,,,,,
Leiocolea gillmanii,Gillmans Notchwort,,,,,
Leiocolea rutheana,Fen Notchwort,,,,,
Leiocolea rutheana v laxa,Lesser Fen Notchwort,,,,,
Leiocolea turbinata,Top Notchwort,,,,,
Lejeunea cavifolia,Michelis Least Pouncewort,,,,,
Lejeunea eckloniana,Holts Pouncewort,,,,,
Lejeunea flava,Yellow Pouncewort,,,,,
Lejeunea hibernica,Irish Pouncewort,,,,,
Lejeunea lamacerina,Western Pouncewort,,,,,
Lejeunea mandonii,Atlantic Pouncewort,,,,,
Lejeunea patens,Pearl Pouncewort,,,,,
Lemna gibba,Fat Duckweed,,,,,
Lemna minor,Common Duckweed,,,,,
Lemna minuta,Least Duckweed,,,,,
Lemna trisulca,Ivy leaved Duckweed,,,,,
Lens culinaris,Lentil ,,,,,
Lens nigricans,,,,,,
Lentinellus cochleatus,Aniseed Cockleshell,,,,,
Lentinus tigrinus,Tiger Sawgill,,,,,
Leontodon autumnalis,Autumn Hawkbit,,,,,
Leontodon autumnalis subsp autumnalis,,,,,,
Leontodon autumnalis subsp pratensis,,,,,,
Leontodon hispidus,Rough Hawkbit,,,,,
Leontodon hispidus subsp danubialis,,,,,,
Leontodon hispidus x saxatilis,,,,,,
Leontodon muelleri,,,,,,
Leontodon salzmannii,,,,,,
Leontodon saxatilis,Lesser Hawkbit,,,,,
Leontopodium alpinum,Edelweiss ,,,,,
Leonurus cardiaca,Motherwort ,,,,,
Leonurus marrubiastrum,False Motherwort,,,,,
Leotia lubrica,Jellybaby,,,,,
Lepidium aletes,,,,,,
Lepidium aucheri,,,,,,
Lepidium bipinnatifidum,Wayside Pepperwort,,,,,
Lepidium bonariense,Argentine Pepperwort,,,,,
Lepidium campestre,Field Pepperwort,,,,,
Lepidium capense,,,,,,
Lepidium desertorum,,,,,,
Lepidium desvauxii,Bushy Pepperwort,,,,,
Lepidium draba,Hoary Cress,,,,,
Lepidium draba subsp chalepense,,,,,,
Lepidium draba subsp draba,,,,,,
Lepidium fallax,,,,,,
Lepidium fasciculatum,Bundled Pepperwort,,,,,
Lepidium graminifolium,Tall Pepperwort,,,,,
Lepidium heterophyllum,Smiths Pepperwort,,,,,
Lepidium hirtum,,,,,,
Lepidium hyssopifolium,African Pepperwort,,,,,
Lepidium lasiocarpum,,,,,,
Lepidium latifolium,Dittander ,,,,,
Lepidium lyratum,,,,,,
Lepidium monoplocoides,Winged Pepperwort,,,,,
Lepidium montanum,,,,,,
Lepidium oxytrichum,,,,,,
Lepidium papillosum,Warty Pepperwort,,,,,
Lepidium peregrinum,,,,,,
Lepidium perfoliatum,Perfoliate Pepperwort,,,,,
Lepidium pinnatifidum,,,,,,
Lepidium pseudodidymum,,,,,,
Lepidium pseudohyssopifolium,,,,,,
Lepidium pseudoruderale,,,,,,
Lepidium ruderale,Narrow leaved Pepperwort,,,,,
Lepidium sagittulatum,,,,,,
Lepidium sativum,Garden Cress,,,,,
Lepidium schinzii,,,,,,
Lepidium spicatum,,,,,,
Lepidium spinosum,,,,,,
Lepidium strictum,,,,,,
Lepidium villarsii,,,,,,
Lepidium virginicum,Least Pepperwort,,,,,
Lepidozia cupressina,Rock Fingerwort,,,,,
Lepidozia pearsonii,Pearsons Fingerwort,,,,,
Lepidozia reptans,Creeping Fingerwort,,,,,
Lepiota aspera,Freckled Dapperling,,,,,
Lepiota boudieri,Girdled Dapperling,,,,,
Lepiota brunneoincarnata,Deadly Dapperling,,,,,
Lepiota brunneolilacea,Star Dapperling,,,,,
Lepiota castanea,Chestnut Dapperling,,,,,
Lepiota clypeolaria,Shield Dapperling,,,,,
Lepiota cristata,Stinking Dapperling,,,,,
Lepiota erminea,Dune Dapperling,,,,,
Lepiota felina,Cat Dapperling,,,,,
Lepiota fuscovinacea,Dark Dapperling,,,,,
Lepiota grangei,Green Dapperling,,,,,
Lepiota magnispora,Yellowfoot Dapplerling,,,,,
Lepiota subincarnata,Fatal Dapperling,,,,,
Lepista irina,Flowery Blewits,,,,,
Lepista nuda,Wood Blewits,,,,,
Lepista panaeolus,Spotted Blewits,,,,,
Lepista saeva,Field Blewits,,,,,
Lepista sordida,Sordid Blewits,,,,,
Leptidea duponcheli,Eastern Wood White,,,,,
Leptidea juvernica,Cryptic Wood White,,,,,
Leptidea morsei,Fentons Wood White,,,,,
Leptidea reali,Reals Wood White,,,,,
Leptidea sinapis,Wood White,,,,,
Leptobarbula berica,Beric Beardmoss,,,,,
Leptobryum pyriforme,Golden Threadmoss,,,,,
Leptochloa ciliolata,,,,,,
Leptochloa decipiens,,,,,,
Leptochloa divaricatissima,,,,,,
Leptochloa fascicularis,,,,,,
Leptochloa fusca,Brown Beetle grass,,,,,
Leptochloa muelleri,,,,,,
Leptochloa peacockii,,,,,,
Leptochloa uninervia,,,,,,
Leptodictyum riparium,Kneiffs Feathermoss,,,,,
Leptodon smithii,Prince of Wales Feathermoss,,,,,
Leptodontium flexifolium,Bent leaved Beardmoss,,,,,
Leptodontium gemmascens,Thatch moss,,,,,
Leptodontium proliferum,Proliferous Thatch moss,,,,,
Leptolepia novae zelandiae,,,,,,
Leptomitus lacteus,Sewage Fungus,,,,,
Leptophascum leptophyllum,Vectis moss,,,,,
Leptophyes punctatissima,Speckled Bush Cricket ,,,,,
Leptoporus mollis,Soft Bracket,,,,,
Leptorhynchos squamatus,Scaly buttons ,,,,,
Leptoscyphus cuneifolius,Wedge Flapwort,,,,,
Leptospermum lanigerum,Woolly Tea tree,,,,,
Leptospermum liversidgei,Lemon scented Tea tree,,,,,
Leptospermum scoparium,Broom Tea tree,,,,,
Leptospermum sericeum,Swamp Tea tree,,,,,
Leptosphaeria acuta,Nettle Rash,,,,,
Leptotes pirithous,Langs Short Tailed Blue,,,,,
Leptotheca gaudichaudii,Gaudichauds Slender fruited Moss,,,,,
Lepyrodiclis holosteoides,,,,,,
Lepyrodiclis stellarioides,,,,,,
Leratiomyces ceres,Redlead Roundhead,,,,,
Leratiomyces squamosus var thraustus,Slender Roundhead,,,,,
Lescuraea saxicola,Rock Feathermoss,,,,,
Leskea polycarpa,Many fruited Leskea,,,,,
Lestes barbarus,Southern Emerald Damselfly,,,,,
Lestes dryas,Scarce Emerald Damselfly,,,,,
Lestes macrostigma,Dark Spreadwing,,,,,
Lestes parvidens,Eastern Willow Spreadwing,,,,,
Lestes sponsa,Common Emerald Damselfly,,,,,
Lestes virens,Small Emerald Damselfly,,,,,
Lestes viridis,Willow Emerald Damselfly,,,,,
Leucanthemella serotina,Autumn Oxeye,,,,,
Leucanthemum atratum,Saw leaved Moon daisy,,,,,
Leucanthemum lacustre,Portuguese Swamp daisy,,,,,
Leucanthemum lacustre x maximum  L x superbum,Shasta Daisy,,,,,
Leucanthemum maximum,,,,,,
Leucanthemum monspeliense,,,,,,
Leucanthemum paludosum,,,,,,
Leucanthemum vulgare,Oxeye Daisy,,,,,
Leucoagaricus badhamii,Blushing Dapperling,,,,,
Leucoagaricus barssii,Smoky Dapperling,,,,,
Leucoagaricus leucothites,White Dapperling,,,,,
Leucoagaricus sublittoralis,Apricot Dapperling,,,,,
Leucobryum glaucum,Large Whitemoss,,,,,
Leucobryum juniperoideum,Smaller Whitemoss,,,,,
Leucocoprinus birnbaumii,Plantpot Dapperling,,,,,
Leucocoprinus brebissonii,Skullcap Dapperling,,,,,
Leucocortinarius bulbiger,White Webcap,,,,,
